# PID,ArrivalTime,InstructionCount
3658,10875,2
3659,10879,8
3660,10881,11
3661,10897,1
3662,10900,6
3663,10904,21
3664,10912,26
3665,10913,17
3666,10915,1
3667,10923,10
3668,10925,23
3669,10925,6
3670,10930,2
3671,10930,22
3672,10931,24
3673,10934,9
3674,10936,2
3675,10937,1
3676,10940,12
3677,10942,5
3678,10943,8
3679,10945,8
3680,10945,3
3681,10946,1
3682,10947,6
3683,10951,10
3684,10955,11
3685,10961,4
3686,10962,24
3687,10965,2
3688,10970,20
3689,10983,10
3690,10984,6
3691,10985,13
3692,10986,7
3693,10990,1
3694,10991,2
3695,10991,7
3696,10992,5
3697,10997,19
3698,10998,5
3699,11000,4
3700,11001,4
3701,11001,3
3702,11002,4
3703,11009,2
3704,11025,10
3705,11025,8
3706,11031,7
3707,11032,1
3708,11035,12
3709,11037,14
3710,11037,29
3711,11042,13
3712,11046,33
3713,11050,4
3714,11051,30
3715,11051,13
3716,11052,12
3717,11054,7
3718,11056,6
3719,11058,5
3720,11058,30
3721,11059,7
3722,11066,14
3723,11069,16
3724,11074,16
3725,11078,10
3726,11081,29
3727,11082,13
3728,11084,4
3729,11085,6
3730,11087,1
3731,11099,11
3732,11101,14
3733,11109,16
3734,11113,13
3735,11113,7
3736,11118,9
3737,11118,9
3738,11122,20
3739,11123,1
3740,11127,5
3741,11127,3
3742,11128,38
3743,11133,23
3744,11137,6
3745,11137,2
3746,11138,2
3747,11144,19
3748,11145,1
3749,11146,9
3750,11151,17
3751,11160,2
3752,11162,9
3753,11164,6
3754,11167,5
3755,11181,4
3756,11186,18
3757,11186,26
3758,11188,7
3759,11190,12
3760,11190,9
3761,11191,1
3762,11201,6
3763,11202,1
3764,11203,5
3765,11207,8
3766,11208,16
3767,11209,11
3768,11211,18
3769,11215,3
3770,11216,24
3771,11217,26
3772,11217,1
3773,11220,1
3774,11221,8
3775,11222,5
3776,11225,6
3777,11229,11
3778,11231,19
3779,11233,3
3780,11236,22
3781,11244,4
3782,11253,40
3783,11257,24
3784,11258,5
3785,11266,2
3786,11266,4
3787,11268,4
3788,11288,14
3789,11288,1
3790,11290,1
3791,11294,14
3792,11296,4
3793,11302,5
3794,11302,17
3795,11302,20
3796,11303,23
3797,11307,16
3798,11309,7
3799,11314,6
3800,11316,6
3801,11318,2
3802,11321,3
3803,11324,21
3804,11335,4
3805,11339,2
3806,11340,22
3807,11346,10
3808,11349,31
3809,11349,29
3810,11351,2
3811,11351,8
3812,11353,3
3813,11354,3
3814,11355,6
3815,11357,15
3816,11358,15
3817,11359,13
3818,11365,7
3819,11366,15
3820,11367,2
3821,11368,11
3822,11370,9
3823,11371,7
3824,11371,11
3825,11373,3
3826,11377,14
3827,11381,9
3828,11383,1
3829,11386,8
3830,11387,5
3831,11391,21
3832,11399,2
3833,11399,2
3834,11407,12
3835,11419,7
3836,11421,7
3837,11422,15
3838,11424,6
3839,11428,1
3840,11429,6
3841,11430,2
3842,11439,3
3843,11440,3
3844,11441,20
3845,11442,1
3846,11445,18
3847,11446,13
3848,11446,12
3849,11456,3
3850,11457,16
3851,11459,2
3852,11473,27
3853,11478,20
3854,11479,30
3855,11481,9
3856,11483,7
3857,11483,6
3858,11484,40
3859,11488,14
3860,11489,2
3861,11499,24
3862,11500,7
3863,11503,1
3864,11506,4
3865,11512,20
3866,11518,13
3867,11524,15
3868,11525,24
3869,11526,1
3870,11529,4
3871,11529,9
3872,11535,21
3873,11536,2
3874,11540,6
3875,11543,8
3876,11547,4
3877,11550,8
3878,11552,7
3879,11555,5
3880,11555,16
3881,11557,14
3882,11561,17
3883,11562,18
3884,11566,1
3885,11575,1
3886,11575,15
3887,11577,5
3888,11581,5
3889,11590,4
3890,11591,18
3891,11597,40
3892,11601,18
3893,11604,5
3894,11610,17
3895,11610,1
3896,11619,7
3897,11621,1
3898,11622,5
3899,11624,10
3900,11625,40
3901,11627,22
3902,11630,1
3903,11635,1
3904,11635,4
3905,11641,33
3906,11644,1
3907,11647,4
3908,11656,4
3909,11671,12
3910,11672,17
3911,11680,14
3912,11683,11
3913,11686,1
3914,11690,9
3915,11691,25
3916,11694,31
3917,11696,12
3918,11697,1
3919,11701,12
3920,11703,7
3921,11705,1
3922,11707,2
3923,11708,3
3924,11709,15
3925,11713,30
3926,11714,13
3927,11728,16
3928,11728,8
3929,11738,4
3930,11738,14
3931,11741,11
3932,11743,3
3933,11744,10
3934,11745,8
3935,11745,6
3936,11755,4
3937,11757,12
3938,11757,5
3939,11757,40
3940,11758,13
3941,11761,12
3942,11761,7
3943,11761,5
3944,11766,1
3945,11769,4
3946,11771,1
3947,11771,1
3948,11772,2
3949,11774,23
3950,11776,23
3951,11777,4
3952,11781,1
3953,11781,5
3954,11782,15
3955,11782,19
3956,11785,10
3957,11785,12
3958,11786,11
3959,11787,1
3960,11787,31
3961,11789,10
3962,11793,1
3963,11795,12
3964,11796,3
3965,11797,20
3966,11799,19
3967,11800,15
3968,11803,10
3969,11806,25
3970,11807,27
3971,11808,3
3972,11813,14
3973,11815,4
3974,11820,2
3975,11821,27
3976,11822,16
3977,11822,11
3978,11823,3
3979,11823,27
3980,11828,3
3981,11832,2
3982,11834,8
3983,11837,15
3984,11838,6
3985,11839,10
3986,11845,4
3987,11848,5
3988,11849,34
3989,11850,8
3990,11853,26
3991,11853,1
3992,11857,21
3993,11873,3
3994,11876,17
3995,11877,3
3996,11879,5
3997,11879,2
3998,11881,17
3999,11881,19
4000,11884,4
4001,11884,1
4002,11890,26
4003,11893,4
4004,11896,7
4005,11900,3
4006,11900,16
4007,11908,16
4008,11908,29
4009,11914,21
4010,11916,20
4011,11918,8
4012,11920,7
4013,11921,15
4014,11924,7
4015,11925,22
4016,11927,3
4017,11932,14
4018,11933,5
4019,11938,2
4020,11948,40
4021,11950,9
4022,11955,1
4023,11956,4
4024,11956,6
4025,11959,14
4026,11972,4
4027,11974,7
4028,11975,11
4029,11976,13
4030,11986,8
4031,11988,34
4032,11990,16
4033,11998,15
4034,12000,15
4035,12001,22
4036,12001,10
4037,12001,2
4038,12006,12
4039,12006,14
4040,12008,25
4041,12013,2
4042,12021,3
4043,12027,9
4044,12033,15
4045,12037,2
4046,12039,2
4047,12040,18
4048,12042,2
4049,12044,3
4050,12045,19
4051,12047,15
4052,12049,4
4053,12049,13
4054,12050,11
4055,12061,7
4056,12062,6
4057,12064,13
4058,12065,2
4059,12069,13
4060,12071,10
4061,12075,11
4062,12078,3
4063,12083,25
4064,12085,4
4065,12086,5
4066,12088,7
4067,12091,15
4068,12094,11
4069,12094,1
4070,12097,8
4071,12098,9
4072,12100,26
4073,12105,6
4074,12109,14
4075,12119,22
4076,12121,3
4077,12124,16
4078,12126,13
4079,12126,6
4080,12128,17
4081,12133,3
4082,12135,4
4083,12142,7
4084,12142,6
4085,12145,15
4086,12149,8
4087,12150,5
4088,12157,22
4089,12158,15
4090,12168,1
4091,12178,1
4092,12180,5
4093,12186,2
4094,12191,19
4095,12195,5
4096,12197,14
4097,12199,16
4098,12204,1
4099,12205,5
4100,12206,7
4101,12217,11
4102,12220,18
4103,12225,40
4104,12233,31
4105,12237,8
4106,12238,8
4107,12238,29
4108,12244,9
4109,12249,5
4110,12250,20
4111,12255,12
4112,12255,1
4113,12258,6
4114,12260,2
4115,12260,1
4116,12263,35
4117,12265,10
4118,12271,6
4119,12274,5
4120,12274,9
4121,12285,5
4122,12291,3
4123,12299,5
4124,12300,27
4125,12301,19
4126,12301,5
4127,12308,37
4128,12310,8
4129,12313,4
4130,12314,12
4131,12318,30
4132,12327,26
4133,12334,4
4134,12334,2
4135,12336,6
4136,12338,14
4137,12347,17
4138,12347,23
4139,12349,10
4140,12349,10
4141,12354,10
4142,12355,21
4143,12357,17
4144,12359,4
4145,12363,16
4146,12366,19
4147,12367,21
4148,12369,12
4149,12371,11
4150,12372,8
4151,12377,9
4152,12382,33
4153,12386,10
4154,12388,4
4155,12395,12
4156,12396,17
4157,12398,20
4158,12402,3
4159,12407,28
4160,12408,16
4161,12409,27
4162,12411,1
4163,12412,21
4164,12413,2
4165,12416,7
4166,12417,17
4167,12417,2
4168,12417,5
4169,12419,1
4170,12420,16
4171,12420,4
4172,12425,9
4173,12430,13
4174,12432,12
4175,12432,11
4176,12436,11
4177,12442,2
4178,12445,7
4179,12451,11
4180,12453,10
4181,12453,8
4182,12457,4
4183,12458,11
4184,12462,13
4185,12465,6
4186,12467,20
4187,12470,28
4188,12470,9
4189,12474,4
4190,12484,2
4191,12487,7
4192,12489,9
4193,12492,2
4194,12495,6
4195,12498,19
4196,12499,1
4197,12500,10
4198,12501,5
4199,12501,9
4200,12501,30
4201,12506,8
4202,12507,7
4203,12511,16
4204,12517,12
4205,12520,10
4206,12522,12
4207,12526,24
4208,12528,18
4209,12531,7
4210,12532,28
4211,12548,5
4212,12551,10
4213,12551,11
4214,12552,6
4215,12555,26
4216,12557,6
4217,12557,8
4218,12558,21
4219,12559,5
4220,12566,2
4221,12568,10
4222,12573,3
4223,12578,2
4224,12579,1
4225,12581,1
4226,12582,1
4227,12589,31
4228,12592,1
4229,12594,3
4230,12594,8
4231,12600,15
4232,12602,16
4233,12603,4
4234,12604,10
4235,12606,8
4236,12611,9
4237,12613,10
4238,12617,13
4239,12621,5
4240,12622,6
4241,12622,40
4242,12627,5
4243,12631,10
4244,12638,8
4245,12638,9
4246,12643,21
4247,12650,7
4248,12652,2
4249,12658,5
4250,12660,7
4251,12670,10
4252,12674,4
4253,12674,4
4254,12675,11
4255,12681,11
4256,12682,19
4257,12684,5
4258,12687,14
4259,12687,8
4260,12689,5
4261,12692,8
4262,12704,9
4263,12705,2
4264,12707,2
4265,12708,15
4266,12709,6
4267,12713,11
4268,12718,15
4269,12720,8
4270,12726,14
4271,12729,9
4272,12730,10
4273,12730,22
4274,12734,7
4275,12734,16
4276,12736,1
4277,12742,10
4278,12742,27
4279,12743,40
4280,12749,1
4281,12749,6
4282,12752,3
4283,12753,8
4284,12762,18
4285,12762,23
4286,12766,24
4287,12767,1
4288,12768,9
4289,12769,5
4290,12771,7
4291,12774,5
4292,12775,1
4293,12776,23
4294,12779,4
4295,12779,5
4296,12787,27
4297,12790,1
4298,12799,13
4299,12801,20
4300,12803,25
4301,12807,12
4302,12807,16
4303,12810,20
4304,12810,8
4305,12822,3
4306,12822,29
4307,12822,14
4308,12828,9
4309,12834,1
4310,12835,1
4311,12836,12
4312,12837,1
4313,12837,9
4314,12840,4
4315,12843,5
4316,12845,24
4317,12845,4
4318,12845,9
4319,12851,4
4320,12857,11
4321,12857,10
4322,12859,9
4323,12859,20
4324,12862,1
4325,12870,1
4326,12872,2
4327,12872,10
4328,12874,13
4329,12881,13
4330,12881,6
4331,12881,29
4332,12882,12
4333,12883,27
4334,12888,23
4335,12896,6
4336,12898,18
4337,12900,6
4338,12906,32
4339,12915,7
4340,12918,14
4341,12923,36
4342,12926,14
4343,12932,5
4344,12934,2
4345,12936,1
4346,12939,13
4347,12939,8
4348,12939,2
4349,12940,16
4350,12942,16
4351,12945,8
4352,12949,27
4353,12950,1
4354,12955,6
4355,12958,14
4356,12958,2
4357,12962,18
4358,12962,22
4359,12969,1
4360,12970,28
4361,12975,13
4362,12977,5
4363,12989,1
4364,12989,20
4365,12993,2
4366,12995,13
4367,13001,2
4368,13002,9
4369,13009,19
4370,13012,5
4371,13012,28
4372,13013,14
4373,13017,2
4374,13020,1
4375,13021,3
4376,13024,8
4377,13030,30
4378,13036,35
4379,13038,5
4380,13038,5
4381,13038,17
4382,13042,16
4383,13044,25
4384,13044,25
4385,13046,3
4386,13048,1
4387,13052,15
4388,13052,11
4389,13052,1
4390,13062,14
4391,13070,8
4392,13084,14
4393,13087,2
4394,13087,15
4395,13089,12
4396,13090,16
4397,13092,5
4398,13100,4
4399,13101,1
4400,13105,6
4401,13105,21
4402,13109,26
4403,13113,2
4404,13114,8
4405,13117,30
4406,13123,34
4407,13126,6
4408,13128,23
4409,13133,20
4410,13133,18
4411,13133,1
4412,13135,5
4413,13137,7
4414,13137,7
4415,13137,8
4416,13139,36
4417,13140,6
4418,13144,12
4419,13145,12
4420,13147,8
4421,13149,2
4422,13150,9
4423,13151,1
4424,13152,13
4425,13152,1
4426,13164,12
4427,13166,4
4428,13167,3
4429,13171,17
4430,13172,5
4431,13175,9
4432,13176,1
4433,13178,28
4434,13180,10
4435,13181,10
4436,13184,14
4437,13187,1
4438,13194,30
4439,13195,6
4440,13199,28
4441,13201,6
4442,13202,4
4443,13203,13
4444,13209,40
4445,13210,23
4446,13211,14
4447,13213,13
4448,13215,9
4449,13218,27
4450,13223,17
4451,13228,1
4452,13230,3
4453,13231,15
4454,13232,2
4455,13236,10
4456,13236,18
4457,13248,13
4458,13257,2
4459,13259,3
4460,13263,13
4461,13264,39
4462,13266,8
4463,13268,19
4464,13269,13
4465,13271,4
4466,13275,19
4467,13279,1
4468,13285,18
4469,13286,14
4470,13287,5
4471,13287,2
4472,13291,5
4473,13295,4
4474,13302,7
4475,13307,6
4476,13310,5
4477,13313,1
4478,13318,2
4479,13320,22
4480,13330,5
4481,13339,7
4482,13340,5
4483,13345,28
4484,13347,4
4485,13348,3
4486,13350,14
4487,13351,10
4488,13357,14
4489,13357,14
4490,13368,19
4491,13371,1
4492,13380,13
4493,13382,3
4494,13384,1
4495,13387,14
4496,13388,13
4497,13390,9
4498,13391,20
4499,13397,3
4500,13397,15
4501,13402,7
4502,13403,8
4503,13405,1
4504,13408,20
4505,13409,12
4506,13413,15
4507,13415,3
4508,13418,11
4509,13421,7
4510,13421,13
4511,13431,11
4512,13437,32
4513,13438,25
4514,13443,7
4515,13446,14
4516,13446,6
4517,13447,19
4518,13447,8
4519,13447,5
4520,13449,11
4521,13450,23
4522,13450,21
4523,13453,5
4524,13457,30
4525,13458,3
4526,13460,4
4527,13460,19
4528,13461,1
4529,13461,9
4530,13462,6
4531,13462,31
4532,13464,2
4533,13472,3
4534,13473,35
4535,13478,7
4536,13478,23
4537,13480,6
4538,13480,4
4539,13483,24
4540,13485,40
4541,13488,25
4542,13493,5
4543,13495,9
4544,13511,3
4545,13514,4
4546,13516,3
4547,13516,6
4548,13517,10
4549,13520,9
4550,13522,16
4551,13526,10
4552,13527,15
4553,13527,17
4554,13528,5
4555,13531,8
4556,13532,40
4557,13532,5
4558,13534,16
4559,13535,2
4560,13536,18
4561,13538,4
4562,13538,9
4563,13545,8
4564,13550,9
4565,13553,7
4566,13563,13
4567,13567,22
4568,13573,3
4569,13573,7
4570,13575,1
4571,13575,10
4572,13579,2
4573,13582,9
4574,13583,11
4575,13586,1
4576,13590,12
4577,13592,21
4578,13595,15
4579,13598,3
4580,13598,8
4581,13599,9
4582,13608,8
4583,13616,1
4584,13625,3
4585,13629,7
4586,13633,11
4587,13633,5
4588,13635,1
4589,13643,5
4590,13643,32
4591,13646,12
4592,13647,10
4593,13650,3
4594,13652,5
4595,13653,1
4596,13656,3
4597,13657,12
4598,13660,10
4599,13663,4
4600,13664,8
4601,13665,9
4602,13670,4
4603,13672,13
4604,13673,10
4605,13679,6
4606,13687,2
4607,13687,5
4608,13689,5
4609,13692,4
4610,13693,1
4611,13695,26
4612,13696,25
4613,13702,7
4614,13706,10
4615,13720,13
4616,13730,7
4617,13732,11
4618,13733,14
4619,13735,10
4620,13736,17
4621,13738,4
4622,13741,8
4623,13747,40
4624,13751,20
4625,13754,10
4626,13756,3
4627,13756,9
4628,13757,19
4629,13765,16
4630,13767,1
4631,13773,1
4632,13775,13
4633,13775,1
4634,13786,3
4635,13789,7
4636,13791,21
4637,13798,13
4638,13801,6
4639,13806,17
4640,13808,39
4641,13811,9
4642,13822,2
4643,13823,3
4644,13825,3
4645,13827,4
4646,13829,6
4647,13832,11
4648,13836,1
4649,13839,2
4650,13844,14
4651,13846,5
4652,13848,3
4653,13851,7
4654,13854,24
4655,13854,16
4656,13856,15
4657,13863,31
4658,13866,11
4659,13868,33
4660,13873,35
4661,13878,1
4662,13878,1
4663,13881,2
4664,13883,22
4665,13883,7
4666,13884,6
4667,13890,17
4668,13890,4
4669,13891,10
4670,13908,14
4671,13910,3
4672,13911,2
4673,13911,9
4674,13911,10
4675,13914,16
4676,13917,2
4677,13917,4
4678,13920,35
4679,13921,19
4680,13922,7
4681,13923,22
4682,13932,2
4683,13935,7
4684,13938,10
4685,13940,6
4686,13940,6
4687,13946,16
4688,13948,20
4689,13949,5
4690,13949,1
4691,13950,1
4692,13953,1
4693,13955,31
4694,13956,16
4695,13957,13
4696,13961,4
4697,13963,4
4698,13964,20
4699,13968,1
4700,13972,5
4701,13972,23
4702,13979,5
4703,13995,15
4704,14001,8
4705,14001,7
4706,14001,9
4707,14002,7
4708,14010,2
4709,14011,7
4710,14018,1
4711,14021,5
4712,14024,16
4713,14029,29
4714,14029,26
4715,14039,2
4716,14042,1
4717,14046,10
4718,14049,8
4719,14050,14
4720,14052,4
4721,14052,9
4722,14056,8
4723,14059,6
4724,14062,1
4725,14070,16
4726,14074,10
4727,14079,17
4728,14083,20
4729,14084,7
4730,14086,16
4731,14092,30
4732,14093,38
4733,14094,11
4734,14094,12
4735,14098,11
4736,14098,14
4737,14099,19
4738,14100,11
4739,14105,36
4740,14125,32
4741,14128,9
4742,14131,9
4743,14132,5
4744,14134,14
4745,14148,6
4746,14148,5
4747,14149,14
4748,14153,2
4749,14153,20
4750,14156,14
4751,14161,31
4752,14161,11
4753,14161,16
4754,14164,18
4755,14174,24
4756,14175,10
4757,14176,5
4758,14177,11
4759,14180,20
4760,14183,22
4761,14186,1
4762,14189,40
4763,14200,5
4764,14204,17
4765,14204,26
4766,14213,8
4767,14217,23
4768,14218,1
4769,14219,23
4770,14221,21
4771,14223,13
4772,14225,20
4773,14227,33
4774,14231,27
4775,14232,9
4776,14235,11
4777,14235,7
4778,14242,6
4779,14246,18
4780,14249,7
4781,14250,18
4782,14256,8
4783,14259,9
4784,14260,3
4785,14264,18
4786,14266,1
4787,14269,24
4788,14271,40
4789,14274,10
4790,14277,9
4791,14282,1
4792,14284,5
4793,14287,20
4794,14288,22
4795,14292,11
4796,14297,19
4797,14302,3
4798,14309,13
4799,14312,29
4800,14313,16
4801,14316,33
4802,14316,33
4803,14316,14
4804,14322,22
4805,14325,2
4806,14329,1
4807,14329,23
4808,14332,14
4809,14333,11
4810,14336,15
4811,14337,1
4812,14338,7
4813,14345,4
4814,14349,10
4815,14352,11
4816,14354,15
4817,14355,17
4818,14362,1
4819,14366,7
4820,14367,9
4821,14370,2
4822,14371,1
4823,14374,1
4824,14376,19
4825,14376,1
4826,14378,1
4827,14379,10
4828,14381,13
4829,14382,9
4830,14393,2
4831,14395,1
4832,14395,10
4833,14400,8
4834,14402,6
4835,14404,18
4836,14411,7
4837,14413,1
4838,14415,6
4839,14416,15
4840,14418,7
4841,14418,14
4842,14427,17
4843,14427,7
4844,14427,9
4845,14433,6
4846,14441,15
4847,14444,6
4848,14444,13
4849,14447,11
4850,14452,1
4851,14460,14
4852,14460,10
4853,14461,25
4854,14463,2
4855,14465,11
4856,14469,5
4857,14471,1
4858,14476,1
4859,14477,29
4860,14481,11
4861,14487,7
4862,14488,1
4863,14497,28
4864,14500,4
4865,14501,11
4866,14503,10
4867,14504,38
4868,14505,8
4869,14506,5
4870,14526,11
4871,14529,12
4872,14531,40
4873,14538,8
4874,14541,2
4875,14548,6
4876,14565,11
4877,14566,13
4878,14579,1
4879,14581,5
4880,14584,36
4881,14585,3
4882,14585,19
4883,14588,6
4884,14590,9
4885,14594,7
4886,14599,11
4887,14600,8
4888,14601,7
4889,14601,15
4890,14609,1
4891,14611,12
4892,14613,1
4893,14613,23
4894,14625,7
4895,14627,18
4896,14633,15
4897,14638,4
4898,14639,9
4899,14647,16
4900,14657,8
4901,14660,14
4902,14662,6
4903,14666,24
4904,14668,7
4905,14668,8
4906,14669,8
4907,14674,9
4908,14676,2
4909,14677,3
4910,14680,20
4911,14682,18
4912,14685,17
4913,14685,13
4914,14690,5
4915,14691,4
4916,14694,8
4917,14696,22
4918,14698,10
4919,14699,3
4920,14705,1
4921,14711,18
4922,14718,28
4923,14721,1
4924,14723,18
4925,14724,13
4926,14729,3
4927,14732,11
4928,14736,2
4929,14737,7
4930,14737,9
4931,14739,24
4932,14745,7
4933,14746,4
4934,14748,12
4935,14748,14
4936,14754,4
4937,14762,2
4938,14764,3
4939,14773,24
4940,14774,14
4941,14781,6
4942,14785,21
4943,14788,4
4944,14792,8
4945,14796,2
4946,14797,20
4947,14798,3
4948,14799,3
4949,14804,12
4950,14804,1
4951,14805,1
4952,14809,16
4953,14810,3
4954,14814,40
4955,14817,10
4956,14817,1
4957,14819,29
4958,14821,10
4959,14822,7
4960,14824,10
4961,14824,1
4962,14827,8
4963,14829,3
4964,14838,8
4965,14845,5
4966,14846,10
4967,14859,6
4968,14861,5
4969,14864,2
4970,14865,1
4971,14866,1
4972,14868,1
4973,14869,15
4974,14879,2
4975,14885,4
4976,14888,4
4977,14890,5
4978,14892,13
4979,14892,6
4980,14896,18
4981,14896,1
4982,14897,16
4983,14900,27
4984,14902,8
4985,14907,2
4986,14907,13
4987,14909,8
4988,14910,11
4989,14912,18
4990,14918,6
4991,14926,5
4992,14929,40
4993,14930,13
4994,14930,21
4995,14934,17
4996,14937,21
4997,14939,11
4998,14939,19
4999,14948,4
5000,14949,1
5001,14951,3
5002,14958,7
5003,14959,6
5004,14960,8
5005,14964,4
5006,14964,1
5007,14970,5
5008,14975,1
5009,14978,8
5010,14980,12
5011,14987,5
5012,14991,2
5013,14996,9
5014,14998,40
5015,15001,13
5016,15002,14
5017,15004,5
5018,15006,3
5019,15009,21
5020,15009,1
5021,15017,3
5022,15018,31
5023,15018,7
5024,15018,1
5025,15019,12
5026,15019,5
5027,15021,1
5028,15022,10
5029,15022,9
5030,15026,8
5031,15029,13
5032,15031,2
5033,15034,11
5034,15036,10
5035,15036,21
5036,15041,3
5037,15046,24
5038,15049,17
5039,15051,7
5040,15054,8
5041,15063,8
5042,15068,16
5043,15072,6
5044,15075,21
5045,15080,13
5046,15086,39
5047,15086,4
5048,15089,15
5049,15091,1
5050,15094,7
5051,15094,13
5052,15095,15
5053,15095,6
5054,15108,22
5055,15110,26
5056,15112,4
5057,15112,7
5058,15113,6
5059,15114,5
5060,15117,25
5061,15121,25
5062,15125,6
5063,15125,15
5064,15126,20
5065,15126,10
5066,15129,6
5067,15135,3
5068,15135,16
5069,15136,1
5070,15139,6
5071,15143,5
5072,15147,1
5073,15149,8
5074,15154,7
5075,15158,3
5076,15161,24
5077,15164,16
5078,15165,9
5079,15169,18
5080,15171,22
5081,15172,25
5082,15172,4
5083,15172,18
5084,15174,7
5085,15177,10
5086,15178,4
5087,15179,8
5088,15179,18
5089,15184,7
5090,15189,3
5091,15191,34
5092,15194,4
5093,15196,1
5094,15198,4
5095,15202,21
5096,15203,3
5097,15204,2
5098,15207,9
5099,15209,30
5100,15215,13
5101,15215,1
5102,15217,40
5103,15217,11
5104,15218,19
5105,15219,1
5106,15225,38
5107,15230,5
5108,15230,1
5109,15231,10
5110,15238,19
5111,15245,15
5112,15245,14
5113,15250,13
5114,15250,9
5115,15256,1
5116,15259,7
5117,15261,6
5118,15262,25
5119,15263,21
5120,15266,5
5121,15268,17
5122,15268,8
5123,15270,1
5124,15276,15
5125,15279,2
5126,15281,2
5127,15284,4
5128,15284,15
5129,15287,21
5130,15292,21
5131,15292,1
5132,15294,3
5133,15299,3
5134,15300,15
5135,15300,4
5136,15304,7
5137,15308,16
5138,15309,9
5139,15312,11
5140,15313,7
5141,15319,19
5142,15319,21
5143,15322,13
5144,15326,21
5145,15329,40
5146,15330,16
5147,15334,8
5148,15335,12
5149,15338,23
5150,15339,5
5151,15345,5
5152,15351,11
5153,15354,8
5154,15361,3
5155,15365,10
5156,15367,27
5157,15368,13
5158,15374,2
5159,15376,15
5160,15378,6
5161,15378,40
5162,15381,14
5163,15382,4
5164,15382,16
5165,15384,11
5166,15387,25
5167,15388,5
5168,15410,14
5169,15410,1
5170,15411,9
5171,15412,2
5172,15418,10
5173,15421,12
5174,15426,13
5175,15427,5
5176,15429,10
5177,15437,22
5178,15438,33
5179,15438,10
5180,15448,23
5181,15451,3
5182,15454,6
5183,15455,11
5184,15460,8
5185,15470,7
5186,15471,21
5187,15472,2
5188,15475,3
5189,15476,1
5190,15476,11
5191,15482,6
5192,15491,19
5193,15493,11
5194,15497,5
5195,15503,4
5196,15507,7
5197,15509,2
5198,15510,21
5199,15525,6
5200,15528,1
5201,15529,25
5202,15532,8
5203,15532,15
5204,15536,5
5205,15539,25
5206,15549,3
5207,15551,6
5208,15555,1
5209,15557,25
5210,15558,4
5211,15561,12
5212,15563,13
5213,15564,22
5214,15565,11
5215,15567,8
5216,15567,20
5217,15574,13
5218,15574,7
5219,15575,26
5220,15576,14
5221,15579,30
5222,15581,5
5223,15586,22
5224,15587,1
5225,15592,20
5226,15601,2
5227,15601,11
5228,15602,14
5229,15605,7
5230,15605,9
5231,15606,3
5232,15608,18
5233,15610,11
5234,15613,3
5235,15615,12
5236,15616,12
5237,15620,9
5238,15623,1
5239,15625,6
5240,15627,18
5241,15629,14
5242,15641,14
5243,15643,11
5244,15644,20
5245,15646,5
5246,15651,4
5247,15656,35
5248,15656,4
5249,15657,2
5250,15659,7
5251,15659,10
5252,15660,20
5253,15663,6
5254,15663,6
5255,15664,9
5256,15665,5
5257,15667,1
5258,15674,2
5259,15678,24
5260,15692,17
5261,15695,9
5262,15702,14
5263,15704,17
5264,15708,4
5265,15712,3
5266,15713,22
5267,15713,1
5268,15718,14
5269,15720,10
5270,15736,21
5271,15737,15
5272,15737,14
5273,15739,3
5274,15740,17
5275,15743,13
5276,15744,3
5277,15747,11
5278,15747,2
5279,15748,7
5280,15752,40
5281,15752,3
5282,15752,1
5283,15752,2
5284,15754,7
5285,15758,16
5286,15761,9
5287,15763,1
5288,15775,16
5289,15781,2
5290,15788,5
5291,15793,22
5292,15797,10
5293,15798,10
5294,15799,1
5295,15802,5
5296,15803,19
5297,15810,12
5298,15812,16
5299,15821,9
5300,15823,19
5301,15826,1
5302,15829,7
5303,15831,14
5304,15834,1
5305,15834,1
5306,15839,35
5307,15841,10
5308,15841,1
5309,15846,9
5310,15847,2
5311,15848,3
5312,15849,22
5313,15851,5
5314,15853,5
5315,15856,2
5316,15857,6
5317,15858,10
5318,15859,5
5319,15859,40
5320,15860,2
5321,15864,2
5322,15869,6
5323,15869,39
5324,15870,16
5325,15871,5
5326,15875,5
5327,15879,2
5328,15881,6
5329,15886,7
5330,15888,16
5331,15892,13
5332,15894,5
5333,15894,28
5334,15904,4
5335,15910,1
5336,15911,11
5337,15913,21
5338,15914,8
5339,15921,2
5340,15922,10
5341,15923,11
5342,15925,12
5343,15930,10
5344,15930,23
5345,15938,2
5346,15939,1
5347,15940,1
5348,15940,18
5349,15942,6
5350,15942,30
5351,15942,2
5352,15944,30
5353,15945,3
5354,15947,7
5355,15948,1
5356,15949,27
5357,15953,8
5358,15954,40
5359,15956,22
5360,15958,7
5361,15972,4
5362,15974,19
5363,15974,9
5364,15975,3
5365,15978,9
5366,15981,12
5367,15982,15
5368,15991,2
5369,15995,24
5370,15997,20
5371,16000,11
5372,16001,3
5373,16001,15
5374,16008,6
5375,16008,10
5376,16013,17
5377,16015,1
5378,16017,1
5379,16022,5
5380,16028,39
5381,16030,40
5382,16031,12
5383,16031,20
5384,16031,8
5385,16032,9
5386,16036,7
5387,16038,22
5388,16041,31
5389,16044,9
5390,16044,9
5391,16046,7
5392,16060,31
5393,16063,18
5394,16063,3
5395,16064,38
5396,16082,1
5397,16086,29
5398,16087,21
5399,16089,9
5400,16089,9
5401,16090,8
5402,16094,3
5403,16094,35
5404,16097,9
