# PID,ArrivalTime,InstructionCount
3658,10875,3
3659,10879,5
3660,10881,11
3661,10897,1
3662,10900,2
3663,10904,2
3664,10912,1
3665,10913,4
3666,10915,3
3667,10923,7
3668,10925,8
3669,10925,2
3670,10930,2
3671,10930,3
3672,10931,8
3673,10934,1
3674,10936,4
3675,10937,1
3676,10940,1
3677,10942,1
3678,10943,4
3679,10945,1
3680,10945,1
3681,10946,1
3682,10947,4
3683,10951,8
3684,10955,4
3685,10961,1
3686,10962,1
3687,10965,1
3688,10970,5
3689,10983,1
3690,10984,7
3691,10985,14
3692,10986,11
3693,10990,2
3694,10991,8
3695,10991,1
3696,10992,4
3697,10997,3
3698,10998,1
3699,11000,2
3700,11001,6
3701,11001,1
3702,11002,4
3703,11009,3
3704,11025,1
3705,11025,1
3706,11031,5
3707,11032,2
3708,11035,3
3709,11037,5
3710,11037,5
3711,11042,1
3712,11046,1
3713,11050,4
3714,11051,11
3715,11051,4
3716,11052,6
3717,11054,10
3718,11056,1
3719,11058,12
3720,11058,3
3721,11059,4
3722,11066,2
3723,11069,4
3724,11074,4
3725,11078,8
3726,11081,1
3727,11082,6
3728,11084,6
3729,11085,16
3730,11087,3
3731,11099,18
3732,11101,1
3733,11109,1
3734,11113,11
3735,11113,1
3736,11118,5
3737,11118,5
3738,11122,8
3739,11123,8
3740,11127,15
3741,11127,2
3742,11128,4
3743,11133,1
3744,11137,2
3745,11137,3
3746,11138,2
3747,11144,1
3748,11145,5
3749,11146,1
3750,11151,6
3751,11160,6
3752,11162,4
3753,11164,2
3754,11167,1
3755,11181,3
3756,11186,5
3757,11186,1
3758,11188,5
3759,11190,9
3760,11190,7
3761,11191,24
3762,11201,3
3763,11202,4
3764,11203,3
3765,11207,1
3766,11208,2
3767,11209,1
3768,11211,8
3769,11215,2
3770,11216,4
3771,11217,1
3772,11217,4
3773,11220,3
3774,11221,4
3775,11222,1
3776,11225,1
3777,11229,6
3778,11231,1
3779,11233,4
3780,11236,7
3781,11244,9
3782,11253,4
3783,11257,2
3784,11258,8
3785,11266,2
3786,11266,1
3787,11268,4
3788,11288,5
3789,11288,10
3790,11290,1
3791,11294,3
3792,11296,13
3793,11302,1
3794,11302,2
3795,11302,5
3796,11303,8
3797,11307,3
3798,11309,4
3799,11314,4
3800,11316,13
3801,11318,4
3802,11321,9
3803,11324,3
3804,11335,4
3805,11339,1
3806,11340,4
3807,11346,9
3808,11349,2
3809,11349,13
3810,11351,5
3811,11351,2
3812,11353,6
3813,11354,4
3814,11355,1
3815,11357,1
3816,11358,2
3817,11359,1
3818,11365,3
3819,11366,2
3820,11367,2
3821,11368,3
3822,11370,8
3823,11371,6
3824,11371,5
3825,11373,15
3826,11377,8
3827,11381,1
3828,11383,2
3829,11386,1
3830,11387,1
3831,11391,4
3832,11399,6
3833,11399,2
3834,11407,5
3835,11419,1
3836,11421,2
3837,11422,9
3838,11424,3
3839,11428,2
3840,11429,1
3841,11430,2
3842,11439,2
3843,11440,30
3844,11441,2
3845,11442,5
3846,11445,1
3847,11446,1
3848,11446,4
3849,11456,2
3850,11457,1
3851,11459,2
3852,11473,2
3853,11478,4
3854,11479,4
3855,11481,3
3856,11483,7
3857,11483,9
3858,11484,3
3859,11488,1
3860,11489,1
3861,11499,1
3862,11500,1
3863,11503,1
3864,11506,1
3865,11512,7
3866,11518,3
3867,11524,3
3868,11525,1
3869,11526,1
3870,11529,1
3871,11529,2
3872,11535,4
3873,11536,7
3874,11540,1
3875,11543,2
3876,11547,3
3877,11550,6
3878,11552,6
3879,11555,17
3880,11555,2
3881,11557,1
3882,11561,3
3883,11562,4
3884,11566,16
3885,11575,2
3886,11575,18
3887,11577,2
3888,11581,4
3889,11590,6
3890,11591,2
3891,11597,1
3892,11601,1
3893,11604,1
3894,11610,1
3895,11610,1
3896,11619,4
3897,11621,8
3898,11622,1
3899,11624,6
3900,11625,1
3901,11627,1
3902,11630,5
3903,11635,12
3904,11635,1
3905,11641,3
3906,11644,1
3907,11647,6
3908,11656,1
3909,11671,4
3910,11672,4
3911,11680,1
3912,11683,4
3913,11686,9
3914,11690,1
3915,11691,2
3916,11694,1
3917,11696,2
3918,11697,5
3919,11701,2
3920,11703,4
3921,11705,4
3922,11707,2
3923,11708,4
3924,11709,3
3925,11713,4
3926,11714,2
3927,11728,6
3928,11728,8
3929,11738,2
3930,11738,1
3931,11741,2
3932,11743,2
3933,11744,4
3934,11745,2
3935,11745,10
3936,11755,10
3937,11757,5
3938,11757,7
3939,11757,6
3940,11758,2
3941,11761,2
3942,11761,3
3943,11761,1
3944,11766,4
3945,11769,3
3946,11771,2
3947,11771,1
3948,11772,3
3949,11774,2
3950,11776,1
3951,11777,4
3952,11781,2
3953,11781,5
3954,11782,1
3955,11782,4
3956,11785,2
3957,11785,1
3958,11786,2
3959,11787,1
3960,11787,2
3961,11789,13
3962,11793,1
3963,11795,3
3964,11796,6
3965,11797,5
3966,11799,1
3967,11800,3
3968,11803,1
3969,11806,23
3970,11807,6
3971,11808,2
3972,11813,3
3973,11815,1
3974,11820,10
3975,11821,2
3976,11822,2
3977,11822,1
3978,11823,12
3979,11823,6
3980,11828,6
3981,11832,2
3982,11834,3
3983,11837,5
3984,11838,7
3985,11839,2
3986,11845,5
3987,11848,4
3988,11849,5
3989,11850,14
3990,11853,1
3991,11853,1
3992,11857,3
3993,11873,2
3994,11876,13
3995,11877,7
3996,11879,3
3997,11879,4
3998,11881,3
3999,11881,1
4000,11884,2
4001,11884,4
4002,11890,3
4003,11893,3
4004,11896,12
4005,11900,1
4006,11900,1
4007,11908,5
4008,11908,8
4009,11914,1
4010,11916,2
4011,11918,3
4012,11920,2
4013,11921,1
4014,11924,2
4015,11925,2
4016,11927,11
4017,11932,4
4018,11933,3
4019,11938,3
4020,11948,1
4021,11950,3
4022,11955,2
4023,11956,5
4024,11956,4
4025,11959,1
4026,11972,8
4027,11974,1
4028,11975,2
4029,11976,7
4030,11986,11
4031,11988,6
4032,11990,11
4033,11998,9
4034,12000,6
4035,12001,5
4036,12001,5
4037,12001,31
4038,12006,3
4039,12006,1
4040,12008,1
4041,12013,5
4042,12021,6
4043,12027,1
4044,12033,5
4045,12037,3
4046,12039,9
4047,12040,7
4048,12042,2
4049,12044,1
4050,12045,3
4051,12047,3
4052,12049,5
4053,12049,3
4054,12050,1
4055,12061,5
4056,12062,5
4057,12064,8
4058,12065,3
4059,12069,7
4060,12071,4
4061,12075,1
4062,12078,1
4063,12083,2
4064,12085,1
4065,12086,3
4066,12088,4
4067,12091,2
4068,12094,16
4069,12094,1
4070,12097,3
4071,12098,5
4072,12100,1
4073,12105,11
4074,12109,20
4075,12119,6
4076,12121,1
4077,12124,6
4078,12126,3
4079,12126,4
4080,12128,24
4081,12133,3
4082,12135,8
4083,12142,1
4084,12142,5
4085,12145,1
4086,12149,2
4087,12150,7
4088,12157,7
4089,12158,1
4090,12168,4
4091,12178,5
4092,12180,7
4093,12186,4
4094,12191,7
4095,12195,10
4096,12197,3
4097,12199,2
4098,12204,2
4099,12205,2
4100,12206,3
4101,12217,2
4102,12220,8
4103,12225,10
4104,12233,5
4105,12237,6
4106,12238,1
4107,12238,4
4108,12244,2
4109,12249,2
4110,12250,6
4111,12255,6
4112,12255,4
4113,12258,6
4114,12260,1
4115,12260,10
4116,12263,8
4117,12265,2
4118,12271,2
4119,12274,5
4120,12274,3
4121,12285,1
4122,12291,5
4123,12299,1
4124,12300,3
4125,12301,1
4126,12301,6
4127,12308,3
4128,12310,5
4129,12313,10
4130,12314,9
4131,12318,6
4132,12327,1
4133,12334,6
4134,12334,12
4135,12336,1
4136,12338,1
4137,12347,3
4138,12347,2
4139,12349,9
4140,12349,1
4141,12354,2
4142,12355,1
4143,12357,2
4144,12359,1
4145,12363,2
4146,12366,3
4147,12367,17
4148,12369,4
4149,12371,3
4150,12372,4
4151,12377,9
4152,12382,7
4153,12386,11
4154,12388,2
4155,12395,2
4156,12396,1
4157,12398,3
4158,12402,2
4159,12407,6
4160,12408,1
4161,12409,4
4162,12411,3
4163,12412,6
4164,12413,2
4165,12416,8
4166,12417,3
4167,12417,2
4168,12417,2
4169,12419,1
4170,12420,1
4171,12420,8
4172,12425,1
4173,12430,1
4174,12432,4
4175,12432,5
4176,12436,1
4177,12442,3
4178,12445,3
4179,12451,10
4180,12453,6
4181,12453,12
4182,12457,2
4183,12458,8
4184,12462,3
4185,12465,4
4186,12467,1
4187,12470,4
4188,12470,1
4189,12474,1
4190,12484,1
4191,12487,1
4192,12489,4
4193,12492,8
4194,12495,10
4195,12498,2
4196,12499,2
4197,12500,1
4198,12501,5
4199,12501,3
4200,12501,10
4201,12506,4
4202,12507,1
4203,12511,17
4204,12517,10
4205,12520,8
4206,12522,12
4207,12526,1
4208,12528,7
4209,12531,11
4210,12532,3
4211,12548,6
4212,12551,2
4213,12551,7
4214,12552,13
4215,12555,2
4216,12557,1
4217,12557,1
4218,12558,5
4219,12559,1
4220,12566,4
4221,12568,1
4222,12573,7
4223,12578,3
4224,12579,4
4225,12581,1
4226,12582,3
4227,12589,6
4228,12592,2
4229,12594,3
4230,12594,1
4231,12600,5
4232,12602,3
4233,12603,1
4234,12604,3
4235,12606,5
4236,12611,3
4237,12613,3
4238,12617,4
4239,12621,2
4240,12622,4
4241,12622,10
4242,12627,5
4243,12631,2
4244,12638,3
4245,12638,3
4246,12643,4
4247,12650,1
4248,12652,1
4249,12658,3
4250,12660,12
4251,12670,2
4252,12674,12
4253,12674,3
4254,12675,1
4255,12681,4
4256,12682,5
4257,12684,4
4258,12687,2
4259,12687,2
4260,12689,3
4261,12692,1
4262,12704,1
4263,12705,9
4264,12707,3
4265,12708,5
4266,12709,3
4267,12713,1
4268,12718,2
4269,12720,8
4270,12726,1
4271,12729,24
4272,12730,6
4273,12730,4
4274,12734,5
4275,12734,3
4276,12736,10
4277,12742,6
4278,12742,1
4279,12743,2
4280,12749,3
4281,12749,2
4282,12752,8
4283,12753,1
4284,12762,1
4285,12762,10
4286,12766,1
4287,12767,3
4288,12768,1
4289,12769,5
4290,12771,5
4291,12774,2
4292,12775,2
4293,12776,2
4294,12779,2
4295,12779,6
4296,12787,1
4297,12790,4
4298,12799,1
4299,12801,6
4300,12803,3
4301,12807,1
4302,12807,3
4303,12810,2
4304,12810,4
4305,12822,1
4306,12822,9
4307,12822,2
4308,12828,1
4309,12834,2
4310,12835,2
4311,12836,1
4312,12837,1
4313,12837,1
4314,12840,4
4315,12843,1
4316,12845,2
4317,12845,7
4318,12845,1
4319,12851,4
4320,12857,2
4321,12857,5
4322,12859,5
4323,12859,5
4324,12862,8
4325,12870,1
4326,12872,3
4327,12872,5
4328,12874,1
4329,12881,2
4330,12881,1
4331,12881,17
4332,12882,21
4333,12883,1
4334,12888,6
4335,12896,2
4336,12898,10
4337,12900,4
4338,12906,4
4339,12915,3
4340,12918,1
4341,12923,4
4342,12926,8
4343,12932,3
4344,12934,5
4345,12936,10
4346,12939,12
4347,12939,3
4348,12939,1
4349,12940,14
4350,12942,4
4351,12945,2
4352,12949,2
4353,12950,1
4354,12955,5
4355,12958,2
4356,12958,2
4357,12962,3
4358,12962,13
4359,12969,6
4360,12970,5
4361,12975,6
4362,12977,3
4363,12989,1
4364,12989,2
4365,12993,8
4366,12995,4
4367,13001,2
4368,13002,14
4369,13009,6
4370,13012,5
4371,13012,4
4372,13013,2
4373,13017,4
4374,13020,3
4375,13021,2
4376,13024,1
4377,13030,9
4378,13036,5
4379,13038,4
4380,13038,5
4381,13038,14
4382,13042,3
4383,13044,1
4384,13044,7
4385,13046,3
4386,13048,3
4387,13052,1
4388,13052,6
4389,13052,2
4390,13062,8
4391,13070,3
4392,13084,4
4393,13087,1
4394,13087,2
4395,13089,8
4396,13090,3
4397,13092,6
4398,13100,1
4399,13101,3
4400,13105,3
4401,13105,1
4402,13109,2
4403,13113,1
4404,13114,3
4405,13117,3
4406,13123,3
4407,13126,4
4408,13128,1
4409,13133,5
4410,13133,2
4411,13133,2
4412,13135,4
4413,13137,4
4414,13137,7
4415,13137,3
4416,13139,2
4417,13140,1
4418,13144,2
4419,13145,9
4420,13147,3
4421,13149,4
4422,13150,5
4423,13151,3
4424,13152,4
4425,13152,1
4426,13164,2
4427,13166,3
4428,13167,12
4429,13171,2
4430,13172,2
4431,13175,3
4432,13176,4
4433,13178,5
4434,13180,2
4435,13181,3
4436,13184,1
4437,13187,3
4438,13194,4
4439,13195,2
4440,13199,2
4441,13201,10
4442,13202,1
4443,13203,5
4444,13209,4
4445,13210,11
4446,13211,4
4447,13213,1
4448,13215,9
4449,13218,5
4450,13223,8
4451,13228,2
4452,13230,2
4453,13231,17
4454,13232,4
4455,13236,34
4456,13236,2
4457,13248,6
4458,13257,4
4459,13259,3
4460,13263,2
4461,13264,1
4462,13266,6
4463,13268,10
4464,13269,4
4465,13271,4
4466,13275,8
4467,13279,1
4468,13285,17
4469,13286,13
4470,13287,10
4471,13287,1
4472,13291,3
4473,13295,3
4474,13302,1
4475,13307,1
4476,13310,1
4477,13313,2
4478,13318,2
4479,13320,10
4480,13330,1
4481,13339,9
4482,13340,1
4483,13345,2
4484,13347,6
4485,13348,1
4486,13350,1
4487,13351,2
4488,13357,2
4489,13357,5
4490,13368,7
4491,13371,1
4492,13380,8
4493,13382,4
4494,13384,1
4495,13387,3
4496,13388,8
4497,13390,4
4498,13391,6
4499,13397,4
4500,13397,12
4501,13402,2
4502,13403,4
4503,13405,6
4504,13408,12
4505,13409,2
4506,13413,1
4507,13415,4
4508,13418,1
4509,13421,1
4510,13421,2
4511,13431,7
4512,13437,1
4513,13438,2
4514,13443,2
4515,13446,35
4516,13446,1
4517,13447,18
4518,13447,3
4519,13447,2
4520,13449,4
4521,13450,16
4522,13450,3
4523,13453,8
4524,13457,1
4525,13458,1
4526,13460,7
4527,13460,2
4528,13461,3
4529,13461,16
4530,13462,2
4531,13462,6
4532,13464,2
4533,13472,3
4534,13473,1
4535,13478,9
4536,13478,8
4537,13480,9
4538,13480,1
4539,13483,6
4540,13485,7
4541,13488,1
4542,13493,5
4543,13495,5
4544,13511,1
4545,13514,2
4546,13516,3
4547,13516,1
4548,13517,1
4549,13520,4
4550,13522,1
4551,13526,2
4552,13527,17
4553,13527,1
4554,13528,5
4555,13531,2
4556,13532,2
4557,13532,5
4558,13534,2
4559,13535,4
4560,13536,9
4561,13538,14
4562,13538,5
4563,13545,5
4564,13550,3
4565,13553,2
4566,13563,2
4567,13567,1
4568,13573,3
4569,13573,1
4570,13575,3
4571,13575,3
4572,13579,1
4573,13582,2
4574,13583,2
4575,13586,4
4576,13590,7
4577,13592,2
4578,13595,3
4579,13598,4
4580,13598,1
4581,13599,6
4582,13608,1
4583,13616,1
4584,13625,3
4585,13629,10
4586,13633,3
4587,13633,2
4588,13635,8
4589,13643,2
4590,13643,2
4591,13646,1
4592,13647,5
4593,13650,9
4594,13652,18
4595,13653,4
4596,13656,1
4597,13657,4
4598,13660,2
4599,13663,10
4600,13664,2
4601,13665,3
4602,13670,6
4603,13672,3
4604,13673,10
4605,13679,3
4606,13687,10
4607,13687,4
4608,13689,5
4609,13692,20
4610,13693,1
4611,13695,1
4612,13696,2
4613,13702,5
4614,13706,4
4615,13720,1
4616,13730,2
4617,13732,4
4618,13733,6
4619,13735,6
4620,13736,2
4621,13738,1
4622,13741,5
4623,13747,2
4624,13751,5
4625,13754,1
4626,13756,14
4627,13756,1
4628,13757,2
4629,13765,2
4630,13767,7
4631,13773,3
4632,13775,2
4633,13775,3
4634,13786,2
4635,13789,3
4636,13791,1
4637,13798,7
4638,13801,1
4639,13806,4
4640,13808,1
4641,13811,23
4642,13822,3
4643,13823,5
4644,13825,1
4645,13827,1
4646,13829,5
4647,13832,1
4648,13836,6
4649,13839,2
4650,13844,1
4651,13846,7
4652,13848,7
4653,13851,5
4654,13854,6
4655,13854,2
4656,13856,1
4657,13863,1
4658,13866,2
4659,13868,10
4660,13873,3
4661,13878,5
4662,13878,5
4663,13881,1
4664,13883,4
4665,13883,1
4666,13884,4
4667,13890,5
4668,13890,2
4669,13891,1
4670,13908,2
4671,13910,5
4672,13911,2
4673,13911,1
4674,13911,4
4675,13914,6
4676,13917,1
4677,13917,8
4678,13920,2
4679,13921,10
4680,13922,6
4681,13923,6
4682,13932,3
4683,13935,3
4684,13938,5
4685,13940,3
4686,13940,1
4687,13946,6
4688,13948,7
4689,13949,1
4690,13949,4
4691,13950,7
4692,13953,5
4693,13955,3
4694,13956,5
4695,13957,1
4696,13961,24
4697,13963,1
4698,13964,2
4699,13968,4
4700,13972,3
4701,13972,15
4702,13979,2
4703,13995,1
4704,14001,1
4705,14001,11
4706,14001,1
4707,14002,9
4708,14010,6
4709,14011,2
4710,14018,2
4711,14021,3
4712,14024,5
4713,14029,8
4714,14029,8
4715,14039,2
4716,14042,14
4717,14046,2
4718,14049,8
4719,14050,2
4720,14052,6
4721,14052,12
4722,14056,5
4723,14059,14
4724,14062,1
4725,14070,2
4726,14074,2
4727,14079,9
4728,14083,5
4729,14084,2
4730,14086,2
4731,14092,20
4732,14093,2
4733,14094,3
4734,14094,1
4735,14098,10
4736,14098,4
4737,14099,2
4738,14100,2
4739,14105,3
4740,14125,4
4741,14128,1
4742,14131,2
4743,14132,5
4744,14134,5
4745,14148,5
4746,14148,8
4747,14149,4
4748,14153,1
4749,14153,6
4750,14156,1
4751,14161,5
4752,14161,1
4753,14161,4
4754,14164,3
4755,14174,9
4756,14175,3
4757,14176,5
4758,14177,18
4759,14180,6
4760,14183,2
4761,14186,1
4762,14189,2
4763,14200,11
4764,14204,1
4765,14204,2
4766,14213,7
4767,14217,2
4768,14218,3
4769,14219,1
4770,14221,14
4771,14223,11
4772,14225,5
4773,14227,1
4774,14231,10
4775,14232,1
4776,14235,1
4777,14235,3
4778,14242,1
4779,14246,8
4780,14249,1
4781,14250,1
4782,14256,4
4783,14259,2
4784,14260,1
4785,14264,4
4786,14266,1
4787,14269,8
4788,14271,6
4789,14274,2
4790,14277,3
4791,14282,3
4792,14284,5
4793,14287,6
4794,14288,4
4795,14292,2
4796,14297,8
4797,14302,8
4798,14309,6
4799,14312,1
4800,14313,4
4801,14316,2
4802,14316,3
4803,14316,1
4804,14322,8
4805,14325,1
4806,14329,2
4807,14329,1
4808,14332,1
4809,14333,9
4810,14336,5
4811,14337,9
4812,14338,1
4813,14345,4
4814,14349,7
4815,14352,1
4816,14354,1
4817,14355,3
4818,14362,4
4819,14366,1
4820,14367,1
4821,14370,11
4822,14371,1
4823,14374,1
4824,14376,4
4825,14376,2
4826,14378,1
4827,14379,1
4828,14381,4
4829,14382,16
4830,14393,1
4831,14395,2
4832,14395,18
4833,14400,7
4834,14402,3
4835,14404,2
4836,14411,4
4837,14413,1
4838,14415,6
4839,14416,10
4840,14418,14
4841,14418,1
4842,14427,11
4843,14427,12
4844,14427,6
4845,14433,2
4846,14441,4
4847,14444,1
4848,14444,3
4849,14447,1
4850,14452,4
4851,14460,2
4852,14460,2
4853,14461,3
4854,14463,3
4855,14465,4
4856,14469,2
4857,14471,1
4858,14476,3
4859,14477,1
4860,14481,5
4861,14487,3
4862,14488,9
4863,14497,4
4864,14500,8
4865,14501,3
4866,14503,1
4867,14504,4
4868,14505,14
4869,14506,11
4870,14526,10
4871,14529,10
4872,14531,1
4873,14538,1
4874,14541,12
4875,14548,1
4876,14565,8
4877,14566,1
4878,14579,1
4879,14581,1
4880,14584,1
4881,14585,9
4882,14585,7
4883,14588,5
4884,14590,1
4885,14594,3
4886,14599,3
4887,14600,1
4888,14601,4
4889,14601,3
4890,14609,2
4891,14611,3
4892,14613,1
4893,14613,6
4894,14625,7
4895,14627,2
4896,14633,1
4897,14638,6
4898,14639,1
4899,14647,3
4900,14657,1
4901,14660,1
4902,14662,3
4903,14666,9
4904,14668,3
4905,14668,2
4906,14669,1
4907,14674,9
4908,14676,1
4909,14677,11
4910,14680,2
4911,14682,5
4912,14685,2
4913,14685,4
4914,14690,5
4915,14691,4
4916,14694,3
4917,14696,1
4918,14698,13
4919,14699,4
4920,14705,14
4921,14711,1
4922,14718,1
4923,14721,1
4924,14723,6
4925,14724,15
4926,14729,6
4927,14732,6
4928,14736,1
4929,14737,5
4930,14737,2
4931,14739,4
4932,14745,1
4933,14746,1
4934,14748,2
4935,14748,4
4936,14754,13
4937,14762,1
4938,14764,2
4939,14773,9
4940,14774,1
4941,14781,8
4942,14785,10
4943,14788,2
4944,14792,10
4945,14796,3
4946,14797,3
4947,14798,3
4948,14799,6
4949,14804,5
4950,14804,6
4951,14805,7
4952,14809,6
4953,14810,11
4954,14814,2
4955,14817,1
4956,14817,1
4957,14819,4
4958,14821,2
4959,14822,3
4960,14824,4
4961,14824,6
4962,14827,3
4963,14829,3
4964,14838,3
4965,14845,1
4966,14846,2
4967,14859,9
4968,14861,1
4969,14864,2
4970,14865,15
4971,14866,3
4972,14868,6
4973,14869,1
4974,14879,6
4975,14885,1
4976,14888,11
4977,14890,2
4978,14892,9
4979,14892,1
4980,14896,4
4981,14896,7
4982,14897,3
4983,14900,8
4984,14902,1
4985,14907,3
4986,14907,2
4987,14909,2
4988,14910,2
4989,14912,6
4990,14918,4
4991,14926,2
4992,14929,7
4993,14930,15
4994,14930,3
4995,14934,1
4996,14937,2
4997,14939,9
4998,14939,1
4999,14948,1
5000,14949,6
5001,14951,9
5002,14958,3
5003,14959,6
5004,14960,4
5005,14964,3
5006,14964,8
5007,14970,1
5008,14975,1
5009,14978,2
5010,14980,1
5011,14987,2
5012,14991,1
5013,14996,2
5014,14998,2
5015,15001,1
5016,15002,1
5017,15004,8
5018,15006,1
5019,15009,3
5020,15009,6
5021,15017,10
5022,15018,1
5023,15018,5
5024,15018,10
5025,15019,8
5026,15019,1
5027,15021,3
5028,15022,8
5029,15022,6
5030,15026,2
5031,15029,3
5032,15031,7
5033,15034,7
5034,15036,5
5035,15036,1
5036,15041,7
5037,15046,1
5038,15049,1
5039,15051,2
5040,15054,1
5041,15063,5
5042,15068,5
5043,15072,4
5044,15075,1
5045,15080,2
5046,15086,1
5047,15086,2
5048,15089,1
5049,15091,1
5050,15094,9
5051,15094,4
5052,15095,4
5053,15095,1
5054,15108,4
5055,15110,13
5056,15112,1
5057,15112,4
5058,15113,8
5059,15114,2
5060,15117,6
5061,15121,13
5062,15125,5
5063,15125,12
5064,15126,2
5065,15126,3
5066,15129,1
5067,15135,3
5068,15135,1
5069,15136,6
5070,15139,1
5071,15143,5
5072,15147,5
5073,15149,3
5074,15154,2
5075,15158,17
5076,15161,6
5077,15164,2
5078,15165,3
5079,15169,1
5080,15171,1
5081,15172,4
5082,15172,1
5083,15172,2
5084,15174,2
5085,15177,3
5086,15178,1
5087,15179,2
5088,15179,9
5089,15184,8
5090,15189,5
5091,15191,2
5092,15194,13
5093,15196,2
5094,15198,5
5095,15202,6
5096,15203,4
5097,15204,3
5098,15207,8
5099,15209,2
5100,15215,8
5101,15215,3
5102,15217,2
5103,15217,1
5104,15218,6
5105,15219,16
5106,15225,4
5107,15230,1
5108,15230,1
5109,15231,1
5110,15238,2
5111,15245,3
5112,15245,4
5113,15250,1
5114,15250,3
5115,15256,1
5116,15259,2
5117,15261,2
5118,15262,2
5119,15263,4
5120,15266,2
5121,15268,4
5122,15268,1
5123,15270,2
5124,15276,2
5125,15279,2
5126,15281,8
5127,15284,3
5128,15284,4
5129,15287,3
5130,15292,4
5131,15292,1
5132,15294,1
5133,15299,6
5134,15300,2
5135,15300,25
5136,15304,5
5137,15308,4
5138,15309,2
5139,15312,9
5140,15313,6
5141,15319,3
5142,15319,1
5143,15322,7
5144,15326,1
5145,15329,2
5146,15330,19
5147,15334,2
5148,15335,8
5149,15338,4
5150,15339,2
5151,15345,2
5152,15351,1
5153,15354,4
5154,15361,14
5155,15365,5
5156,15367,5
5157,15368,2
5158,15374,1
5159,15376,6
5160,15378,3
5161,15378,8
5162,15381,1
5163,15382,1
5164,15382,3
5165,15384,1
5166,15387,1
5167,15388,3
5168,15410,1
5169,15410,12
5170,15411,2
5171,15412,4
5172,15418,4
5173,15421,2
5174,15426,1
5175,15427,6
5176,15429,2
5177,15437,2
5178,15438,1
5179,15438,1
5180,15448,3
5181,15451,5
5182,15454,1
5183,15455,13
5184,15460,3
5185,15470,2
5186,15471,2
5187,15472,5
5188,15475,2
5189,15476,1
5190,15476,1
5191,15482,2
5192,15491,4
5193,15493,3
5194,15497,1
5195,15503,4
5196,15507,1
5197,15509,3
5198,15510,2
5199,15525,2
5200,15528,9
5201,15529,2
5202,15532,3
5203,15532,4
5204,15536,1
5205,15539,5
5206,15549,9
5207,15551,7
5208,15555,6
5209,15557,2
5210,15558,6
5211,15561,5
5212,15563,3
5213,15564,5
5214,15565,3
5215,15567,4
5216,15567,11
5217,15574,9
5218,15574,1
5219,15575,1
5220,15576,5
5221,15579,1
5222,15581,8
5223,15586,2
5224,15587,1
5225,15592,5
5226,15601,5
5227,15601,3
5228,15602,8
5229,15605,1
5230,15605,4
5231,15606,3
5232,15608,4
5233,15610,5
5234,15613,3
5235,15615,2
5236,15616,1
5237,15620,2
5238,15623,1
5239,15625,1
5240,15627,1
5241,15629,1
5242,15641,13
5243,15643,6
5244,15644,6
5245,15646,4
5246,15651,7
5247,15656,1
5248,15656,2
5249,15657,3
5250,15659,2
5251,15659,1
5252,15660,1
5253,15663,8
5254,15663,5
5255,15664,1
5256,15665,4
5257,15667,2
5258,15674,5
5259,15678,24
5260,15692,1
5261,15695,2
5262,15702,2
5263,15704,2
5264,15708,1
5265,15712,4
5266,15713,2
5267,15713,3
5268,15718,2
5269,15720,23
5270,15736,5
5271,15737,5
5272,15737,7
5273,15739,4
5274,15740,29
5275,15743,5
5276,15744,2
5277,15747,2
5278,15747,11
5279,15748,1
5280,15752,1
5281,15752,2
5282,15752,10
5283,15752,7
5284,15754,7
5285,15758,1
5286,15761,1
5287,15763,1
5288,15775,6
5289,15781,5
5290,15788,1
5291,15793,5
5292,15797,9
5293,15798,22
5294,15799,3
5295,15802,1
5296,15803,2
5297,15810,3
5298,15812,21
5299,15821,1
5300,15823,12
5301,15826,3
5302,15829,5
5303,15831,3
5304,15834,40
5305,15834,4
5306,15839,1
5307,15841,4
5308,15841,3
5309,15846,2
5310,15847,2
5311,15848,5
5312,15849,13
5313,15851,1
5314,15853,2
5315,15856,6
5316,15857,7
5317,15858,9
5318,15859,1
5319,15859,6
5320,15860,5
5321,15864,3
5322,15869,10
5323,15869,4
5324,15870,1
5325,15871,14
5326,15875,1
5327,15879,4
5328,15881,10
5329,15886,2
5330,15888,1
5331,15892,2
5332,15894,10
5333,15894,1
5334,15904,6
5335,15910,7
5336,15911,2
5337,15913,3
5338,15914,12
5339,15921,14
5340,15922,5
5341,15923,8
5342,15925,3
5343,15930,1
5344,15930,1
5345,15938,14
5346,15939,4
5347,15940,17
5348,15940,22
5349,15942,4
5350,15942,1
5351,15942,1
5352,15944,6
5353,15945,2
5354,15947,3
5355,15948,2
5356,15949,8
5357,15953,4
5358,15954,1
5359,15956,2
5360,15958,3
5361,15972,3
5362,15974,9
5363,15974,2
5364,15975,1
5365,15978,1
5366,15981,1
5367,15982,5
5368,15991,33
5369,15995,6
5370,15997,7
5371,16000,3
5372,16001,2
5373,16001,1
5374,16008,3
5375,16008,12
5376,16013,3
5377,16015,5
5378,16017,5
5379,16022,1
5380,16028,2
5381,16030,2
5382,16031,5
5383,16031,3
5384,16031,10
5385,16032,2
5386,16036,1
5387,16038,6
5388,16041,6
5389,16044,14
5390,16044,13
5391,16046,1
5392,16060,6
5393,16063,11
5394,16063,2
5395,16064,13
5396,16082,3
5397,16086,1
5398,16087,3
5399,16089,3
5400,16089,3
5401,16090,10
5402,16094,1
5403,16094,5
5404,16097,2
